# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 20 18:15:26 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 10000 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00004384  1.37e+10  0.1813759655   0.180 -2.027  3.6191  5.149    1  0.000  0.545     0.00     0.00 -1 -6.88e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.837 12.375 11.654 10.531 9.756 9.113 8.305 7.786 7.622
0.00004384  1.37e+10  0.1230560690   0.122 -2.466  3.5895  5.301    1  0.000  0.545     0.00     0.00 -1 -2.01e-16      0.00 7.402e-01 2.597e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.935 14.177 13.150 11.844 10.929 10.205 9.309 8.821 8.681
0.00004384  1.37e+10  0.2026397586   0.201 -1.920  3.6248  5.114    1  0.000  0.545     0.00     0.00 -1 -5.05e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.570 11.986 11.319 10.225 9.475 8.845 8.055 7.537 7.372
0.00004384  1.37e+10  0.1843197644   0.183 -2.012  3.6199  5.144    1  0.000  0.545     0.00     0.00 -1 -6.59e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.800 12.320 11.607 10.488 9.717 9.076 8.270 7.751 7.587
0.00004384  1.37e+10  0.2078893483   0.207 -1.894  3.6262  5.105    1  0.000  0.545     0.00     0.00 -1 -4.68e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.504 11.891 11.236 10.150 9.405 8.779 7.993 7.475 7.310
0.00004384  1.37e+10  0.2112369984   0.210 -1.881  3.6269  5.101    1  0.000  0.545     0.00     0.00 -1 -4.61e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.472 11.844 11.196 10.113 9.371 8.747 7.963 7.445 7.280
0.00004384  1.37e+10  0.5188745260   0.518 -0.930  3.6964  4.820    1  0.000  0.545     0.00     0.00 -1 -7.75e-15      0.00 7.651e-01 2.348e-01 1.701e-05 4.591e-06 4.165e-05 -1.000 9.999e-05 7.094 8.253 8.175 7.388 6.871 6.393 5.805 5.369 5.257
0.00004384  1.37e+10  0.1609725803   0.160 -2.146  3.6125  5.190    1  0.000  0.545     0.00     0.00 -1 -1.99e-16      0.00 7.366e-01 2.633e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.135 12.818 12.033 10.874 10.070 9.410 8.582 8.066 7.905
0.00004384  1.37e+10  0.4258020520   0.425 -1.251  3.6671  4.937    1  0.000  0.545     0.00     0.00 -1 -1.33e-15      0.00 7.503e-01 2.496e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.897 9.521 9.218 8.309 7.710 7.173 6.507 6.031 5.891
0.00004384  1.37e+10  0.3733926415   0.373 -1.393  3.6559  4.978    1  0.000  0.544     0.00     0.00 -1 -7.72e-16      0.00 7.420e-01 2.579e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.253 10.075 9.677 8.721 8.086 7.527 6.828 6.338 6.188
0.00004384  1.37e+10  0.6750397086   0.675 -0.198  3.7791  4.534    1  0.000  0.541     0.00     0.00 -1 -3.64e-22      0.00 8.410e-01 1.589e-01 1.203e-05 3.261e-06 2.967e-05 -1.000 5.603e-05 5.266 5.618 5.892 5.416 5.076 4.744 4.345 4.018 3.978
0.00004384  1.37e+10  0.6058312654   0.605 -0.549  3.7389  4.677    1  0.000  0.543     0.00     0.00 -1 -2.09e-14      0.00 8.064e-01 1.935e-01 1.426e-05 3.854e-06 3.500e-05 -1.000 9.003e-05 6.143 6.792 6.950 6.333 5.911 5.511 5.028 4.653 4.577
0.00004384  1.37e+10  0.5168569088   0.516 -0.938  3.6956  4.823    1  0.000  0.545     0.00     0.00 -1 -7.61e-15      0.00 7.636e-01 2.363e-01 1.712e-05 4.619e-06 4.190e-05 -1.000 9.999e-05 7.116 8.287 8.203 7.413 6.893 6.414 5.824 5.387 5.274
0.00004384  1.37e+10  0.7193933129   0.719  0.101  3.8023  4.355    1  0.000  0.534     0.00     0.00 -1 -8.12e-22      0.00 8.661e-01 1.338e-01 1.054e-05 2.879e-06 2.629e-05 -1.000 1.000e-04 4.518 4.782 5.053 4.652 4.357 4.065 3.716 3.426 3.403
0.00004384  1.37e+10  0.1021274105   0.102 -2.746  3.5624  5.394    1  0.000  0.545     0.00     0.00 -1 -3.21e-17      0.00 7.441e-01 2.558e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.636 15.694 14.303 12.781 11.726 10.887 9.914 9.501 9.382
0.00004384  1.37e+10  0.4535219967   0.453 -1.167  3.6747  4.912    1  0.000  0.545     0.00     0.00 -1 -4.44e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.687 9.182 8.942 8.064 7.488 6.967 6.321 5.856 5.724
0.00004384  1.37e+10  0.1773423105   0.177 -2.048  3.6179  5.156    1  0.000  0.545     0.00     0.00 -1 -7.08e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.890 12.452 11.720 10.591 9.811 9.165 8.354 7.835 7.672
0.00004384  1.37e+10  0.2161111087   0.215 -1.862  3.6279  5.096    1  0.000  0.545     0.00     0.00 -1 -4.52e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.426 11.777 11.138 10.060 9.323 8.701 7.919 7.402 7.237
0.00004384  1.37e+10  0.1358475983   0.135 -2.334  3.6005  5.256    1  0.000  0.545     0.00     0.00 -1 -1.58e-16      0.00 7.384e-01 2.615e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.604 13.567 12.660 11.429 10.568 9.877 9.013 8.508 8.357
0.00004384  1.37e+10  0.1127633154   0.112 -2.593  3.5777  5.344    1  0.000  0.545     0.00     0.00 -1 -9.04e-17      0.00 7.419e-01 2.580e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.254 14.831 13.654 12.259 11.282 10.517 9.586 9.127 8.997
0.00004384  1.37e+10  0.2530926466   0.252 -1.722  3.6355  5.055    1  0.000  0.545     0.00     0.00 -1 -3.89e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.074 11.274 10.703 9.660 8.953 8.349 7.590 7.078 6.915
0.00004384  1.37e+10  0.1568804383   0.156 -2.172  3.6110  5.200    1  0.000  0.545     0.00     0.00 -1 -1.08e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.201 12.917 12.118 10.951 10.139 9.476 8.644 8.128 7.968
0.00004384  1.37e+10  0.3503125310   0.350 -1.452  3.6519  4.993    1  0.000  0.544     0.00     0.00 -1 -8.73e-16      0.00 7.371e-01 2.628e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.000e-04 8.399 10.292 9.860 8.889 8.241 7.673 6.962 6.468 6.315
0.00004384  1.37e+10  0.2927342355   0.291 -1.601  3.6425  5.026    1  0.000  0.545     0.00     0.00 -1 -1.96e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.774 10.839 10.329 9.317 8.636 8.048 7.310 6.804 6.644
0.00004384  1.37e+10  0.1504403949   0.150 -2.214  3.6086  5.214    1  0.000  0.545     0.00     0.00 -1 -4.12e-17      0.00 7.371e-01 2.628e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.305 13.076 12.253 11.071 10.249 9.579 8.740 8.226 8.068
0.00004384  1.37e+10  0.3629606068   0.362 -1.420  3.6540  4.985    1  0.000  0.544     0.00     0.00 -1 -9.31e-16      0.00 7.392e-01 2.607e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.319 10.174 9.760 8.797 8.156 7.593 6.889 6.397 6.245
0.00004384  1.37e+10  0.1957445145   0.194 -1.955  3.6230  5.125    1  0.000  0.545     0.00     0.00 -1 -5.59e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.657 12.112 11.427 10.324 9.566 8.932 8.136 7.617 7.452
0.00004384  1.37e+10  0.1021286324   0.102 -2.746  3.5624  5.394    1  0.000  0.545     0.00     0.00 -1 -3.21e-17      0.00 7.441e-01 2.558e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.636 15.694 14.303 12.781 11.726 10.887 9.914 9.501 9.381
0.00004384  1.37e+10  0.1232894883   0.122 -2.463  3.5897  5.300    1  0.000  0.545     0.00     0.00 -1 -2.05e-16      0.00 7.401e-01 2.598e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.928 14.162 13.138 11.835 10.921 10.198 9.303 8.814 8.673
0.00004384  1.37e+10  0.2642024457   0.263 -1.685  3.6376  5.046    1  0.000  0.545     0.00     0.00 -1 -3.36e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.984 11.143 10.590 9.557 8.858 8.258 7.505 6.995 6.833
0.00004384  1.37e+10  0.4393177330   0.438 -1.210  3.6708  4.925    1  0.000  0.545     0.00     0.00 -1  -2.4e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.794 9.354 9.082 8.188 7.601 7.072 6.416 5.946 5.809
0.00004384  1.37e+10  0.4081330895   0.408 -1.304  3.6622  4.953    1  0.000  0.545     0.00     0.00 -1 -6.17e-16      0.00 7.500e-01 2.499e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 8.030 9.740 9.396 8.466 7.852 7.306 6.625 6.143 5.999
0.00004384  1.37e+10  0.6937102079   0.693 -0.085  3.7894  4.474    1  0.000  0.539     0.00     0.00 -1 -6.54e-16      0.00 8.539e-01 1.460e-01 1.121e-05 3.043e-06 2.772e-05 -1.000 8.538e-05 4.984 5.288 5.570 5.128 4.807 4.493 4.116 3.804 3.772
0.00004384  1.37e+10  0.1537582725   0.153 -2.193  3.6098  5.207    1  0.000  0.545     0.00     0.00 -1 -6.77e-17      0.00 7.369e-01 2.630e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.252 12.994 12.183 11.009 10.192 9.526 8.691 8.175 8.016
0.00004384  1.37e+10  0.2454607785   0.244 -1.751  3.6339  5.064    1  0.000  0.545     0.00     0.00 -1 -4.02e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 9.147 11.377 10.792 9.742 9.029 8.422 7.658 7.144 6.981
0.00004384  1.37e+10  0.1617308408   0.161 -2.141  3.6128  5.189    1  0.000  0.545     0.00     0.00 -1 -2.23e-16      0.00 7.366e-01 2.633e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.123 12.799 12.018 10.860 10.057 9.398 8.571 8.054 7.894
0.00004384  1.37e+10  0.5635521412   0.563 -0.737  3.7160  4.742    1  0.000  0.544     0.00     0.00 -1 -1.22e-14      0.00 7.934e-01 2.065e-01 1.510e-05 4.079e-06 3.703e-05 -1.000 9.975e-05 6.614 7.510 7.556 6.851 6.381 5.939 5.402 4.994 4.899
0.00004384  1.37e+10  0.3875365257   0.387 -1.357  3.6583  4.968    1  0.000  0.545     0.00     0.00 -1    -6e-16      0.00 7.457e-01 2.542e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.163 9.941 9.564 8.618 7.991 7.437 6.745 6.259 6.111
0.00004384  1.37e+10  0.1756161451   0.175 -2.057  3.6174  5.160    1  0.000  0.545     0.00     0.00 -1 -6.93e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.914 12.487 11.750 10.619 9.836 9.189 8.376 7.858 7.695
0.00004384  1.37e+10  0.1332929134   0.133 -2.355  3.5990  5.264    1  0.000  0.545     0.00     0.00 -1 -2.12e-16      0.00 7.387e-01 2.612e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.657 13.657 12.734 11.493 10.625 9.930 9.062 8.558 8.409
0.00004384  1.37e+10  0.1404640377   0.140 -2.295  3.6031  5.243    1  0.000  0.545     0.00     0.00 -1 -9.22e-17      0.00 7.380e-01 2.619e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.507 13.408 12.528 11.313 10.465 9.781 8.925 8.417 8.264
0.00004384  1.37e+10  0.1474713087   0.147 -2.236  3.6072  5.222    1  0.000  0.545     0.00     0.00 -1 -4.09e-17      0.00 7.373e-01 2.626e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.361 13.166 12.328 11.137 10.308 9.635 8.792 8.279 8.122
0.00004384  1.37e+10  0.1959869713   0.195 -1.953  3.6230  5.125    1  0.000  0.545     0.00     0.00 -1 -5.57e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.654 12.108 11.423 10.321 9.563 8.929 8.133 7.614 7.450
0.00004384  1.37e+10  0.1200867072   0.119 -2.503  3.5861  5.313    1  0.000  0.545     0.00     0.00 -1  -1.6e-16      0.00 7.407e-01 2.592e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.027 14.365 13.294 11.963 11.030 10.295 9.389 8.909 8.772
0.00004384  1.37e+10  0.1221172661   0.121 -2.478  3.5884  5.305    1  0.000  0.545     0.00     0.00 -1 -1.87e-16      0.00 7.403e-01 2.596e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.964 14.236 13.195 11.882 10.961 10.234 9.334 8.849 8.709
0.00004384  1.37e+10  0.4539742172   0.453 -1.165  3.6749  4.911    1  0.000  0.545     0.00     0.00 -1 -4.47e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 7.683 9.175 8.937 8.059 7.484 6.963 6.318 5.853 5.721
0.00004384  1.37e+10  0.1133898273   0.113 -2.586  3.5784  5.341    1  0.000  0.545     0.00     0.00 -1 -9.49e-17      0.00 7.418e-01 2.581e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.234 14.791 13.623 12.234 11.260 10.498 9.569 9.108 8.977
0.00004384  1.37e+10  0.3559054136   0.356 -1.438  3.6528  4.990    1  0.000  0.544     0.00     0.00 -1 -1.06e-15      0.00 7.374e-01 2.625e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.364 10.240 9.817 8.849 8.204 7.638 6.930 6.437 6.284
0.00004384  1.37e+10  0.1693941653   0.169 -2.092  3.6156  5.171    1  0.000  0.545     0.00     0.00 -1 -6.43e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.001 12.615 11.861 10.718 9.928 9.276 8.457 7.940 7.777
0.00004384  1.37e+10  0.1200885698   0.119 -2.503  3.5861  5.313    1  0.000  0.545     0.00     0.00 -1  -1.6e-16      0.00 7.407e-01 2.592e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.027 14.365 13.294 11.963 11.030 10.295 9.389 8.909 8.772
0.00004384  1.37e+10  0.2762595415   0.275 -1.650  3.6396  5.037    1  0.000  0.545     0.00     0.00 -1 -2.67e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.895 11.014 10.479 9.455 8.764 8.169 7.423 6.914 6.752
0.00004384  1.37e+10  0.1845759153   0.183 -2.011  3.6199  5.144    1  0.000  0.545     0.00     0.00 -1 -6.57e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.797 12.315 11.603 10.485 9.713 9.072 8.267 7.748 7.584
0.00004384  1.37e+10  0.2183585167   0.217 -1.854  3.6284  5.093    1  0.000  0.545     0.00     0.00 -1 -4.48e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.404 11.746 11.111 10.036 9.300 8.679 7.899 7.382 7.217
0.00004384  1.37e+10  0.1457929760   0.145 -2.250  3.6062  5.227    1  0.000  0.545     0.00     0.00 -1 -4.97e-17      0.00 7.374e-01 2.625e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.396 13.224 12.376 11.180 10.346 9.670 8.824 8.312 8.156
0.00004384  1.37e+10  0.4414542317   0.440 -1.203  3.6714  4.923    1  0.000  0.545     0.00     0.00 -1 -2.63e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.778 9.328 9.061 8.170 7.584 7.057 6.402 5.932 5.796
0.00004384  1.37e+10  0.2568090856   0.256 -1.708  3.6363  5.051    1  0.000  0.545     0.00     0.00 -1 -3.84e-16      0.00 7.364e-01 2.635e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.039 11.224 10.659 9.620 8.916 8.314 7.557 7.045 6.882
0.00004384  1.37e+10  0.2334185988   0.231 -1.796  3.6315  5.077    1  0.000  0.545     0.00     0.00 -1 -4.22e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.261 11.541 10.933 9.872 9.150 8.536 7.765 7.250 7.085
0.00004384  1.37e+10  0.1473352611   0.147 -2.237  3.6071  5.222    1  0.000  0.545     0.00     0.00 -1 -4.15e-17      0.00 7.373e-01 2.626e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.364 13.171 12.332 11.141 10.311 9.638 8.794 8.282 8.125
0.00004384  1.37e+10  0.1240689754   0.123 -2.454  3.5906  5.297    1  0.000  0.545     0.00     0.00 -1 -2.18e-16      0.00 7.400e-01 2.599e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.904 14.115 13.101 11.804 10.894 10.174 9.281 8.791 8.650
0.00004384  1.37e+10  0.1670663804   0.166 -2.107  3.6147  5.176    1  0.000  0.545     0.00     0.00 -1 -4.96e-16      0.00 7.364e-01 2.635e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.037 12.670 11.907 10.760 9.966 9.312 8.491 7.974 7.812
0.00004384  1.37e+10  0.2785131931   0.277 -1.643  3.6400  5.036    1  0.000  0.545     0.00     0.00 -1 -2.56e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.878 10.990 10.458 9.436 8.746 8.153 7.407 6.899 6.738
0.00004384  1.37e+10  0.2299221903   0.228 -1.810  3.6308  5.081    1  0.000  0.545     0.00     0.00 -1 -4.28e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 9.294 11.588 10.974 9.910 9.185 8.569 7.796 7.280 7.116
0.00004384  1.37e+10  0.1069807634   0.107 -2.673  3.5699  5.370    1  0.000  0.545     0.00     0.00 -1 -5.34e-17      0.00 7.431e-01 2.568e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.452 15.261 13.983 12.526 11.509 10.711 9.758 9.320 9.194
0.00004384  1.37e+10  0.2733015418   0.272 -1.659  3.6391  5.039    1  0.000  0.545     0.00     0.00 -1 -2.83e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.917 11.046 10.506 9.480 8.787 8.191 7.443 6.934 6.772
0.00004384  1.37e+10  0.1124071255   0.112 -2.598  3.5773  5.345    1  0.000  0.545     0.00     0.00 -1  -8.8e-17      0.00 7.420e-01 2.579e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.265 14.854 13.672 12.274 11.294 10.528 9.596 9.138 9.007
0.00004384  1.37e+10  0.2419946641   0.240 -1.764  3.6332  5.067    1  0.000  0.545     0.00     0.00 -1 -4.07e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.180 11.424 10.833 9.780 9.064 8.455 7.689 7.175 7.011
0.00004384  1.37e+10  0.1692975312   0.169 -2.093  3.6155  5.172    1  0.000  0.545     0.00     0.00 -1 -6.42e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.002 12.617 11.862 10.720 9.929 9.277 8.459 7.941 7.779
0.00004384  1.37e+10  0.1078492925   0.107 -2.660  3.5713  5.366    1  0.000  0.545     0.00     0.00 -1 -5.85e-17      0.00 7.429e-01 2.570e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.419 15.187 13.928 12.481 11.471 10.679 9.730 9.288 9.162
0.00004384  1.37e+10  0.5780459046   0.577 -0.674  3.7237  4.720    1  0.000  0.544     0.00     0.00 -1 -1.47e-14      0.00 7.978e-01 2.021e-01 1.482e-05 4.004e-06 3.635e-05 -1.000 9.950e-05 6.454 7.260 7.347 6.673 6.220 5.792 5.274 4.877 4.788
0.00004384  1.37e+10  0.1508375257   0.150 -2.211  3.6087  5.213    1  0.000  0.545     0.00     0.00 -1 -4.38e-17      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.299 13.066 12.245 11.064 10.242 9.573 8.734 8.220 8.062
0.00004384  1.37e+10  0.3415630460   0.340 -1.473  3.6505  4.997    1  0.000  0.544     0.00     0.00 -1 -6.17e-16      0.00 7.369e-01 2.630e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.454 10.371 9.928 8.951 8.298 7.727 7.013 6.517 6.362
0.00004384  1.37e+10  0.5663978457   0.565 -0.725  3.7175  4.737    1  0.000  0.544     0.00     0.00 -1 -1.26e-14      0.00 7.943e-01 2.056e-01 1.505e-05 4.065e-06 3.689e-05 -1.000 9.969e-05 6.582 7.460 7.515 6.816 6.349 5.910 5.376 4.971 4.877
0.00004384  1.37e+10  0.1248749793   0.124 -2.444  3.5915  5.294    1  0.000  0.545     0.00     0.00 -1 -2.32e-16      0.00 7.399e-01 2.600e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.879 14.067 13.063 11.772 10.867 10.150 9.260 8.768 8.626
0.00004384  1.37e+10  0.1735750288   0.173 -2.069  3.6168  5.164    1  0.000  0.545     0.00     0.00 -1 -6.76e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.942 12.529 11.787 10.651 9.866 9.217 8.403 7.885 7.722
0.00004384  1.37e+10  0.1573356390   0.156 -2.170  3.6111  5.199    1  0.000  0.545     0.00     0.00 -1 -1.16e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.194 12.906 12.109 10.942 10.132 9.469 8.637 8.121 7.961
0.00004384  1.37e+10  0.2659712732   0.265 -1.680  3.6379  5.045    1  0.000  0.545     0.00     0.00 -1 -3.25e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.971 11.124 10.574 9.542 8.844 8.245 7.493 6.983 6.821
0.00004384  1.37e+10  0.1566610932   0.156 -2.174  3.6109  5.200    1  0.000  0.545     0.00     0.00 -1 -1.05e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.205 12.923 12.123 10.955 10.143 9.479 8.647 8.131 7.972
0.00004384  1.37e+10  0.1282913387   0.128 -2.401  3.5954  5.280    1  0.000  0.545     0.00     0.00 -1 -3.02e-16      0.00 7.393e-01 2.606e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.774 13.863 12.901 11.636 10.751 10.045 9.167 8.669 8.523
0.00004384  1.37e+10  0.1140762717   0.113 -2.577  3.5792  5.338    1  0.000  0.545     0.00     0.00 -1    -1e-16      0.00 7.417e-01 2.582e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 11.213 14.747 13.589 12.206 11.236 10.477 9.551 9.087 8.956
0.00004384  1.37e+10  0.1186397225   0.118 -2.521  3.5844  5.319    1  0.000  0.545     0.00     0.00 -1 -1.43e-16      0.00 7.409e-01 2.590e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.072 14.456 13.365 12.022 11.079 10.339 9.428 8.952 8.816
0.00004384  1.37e+10  0.1355059296   0.135 -2.336  3.6003  5.257    1  0.000  0.545     0.00     0.00 -1 -1.64e-16      0.00 7.385e-01 2.614e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.611 13.579 12.670 11.437 10.576 9.884 9.020 8.514 8.364
0.00004384  1.37e+10  0.2142060846   0.213 -1.869  3.6275  5.098    1  0.000  0.545     0.00     0.00 -1 -4.56e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.444 11.803 11.161 10.081 9.342 8.719 7.936 7.419 7.254
0.00004384  1.37e+10  0.3528459370   0.352 -1.445  3.6523  4.991    1  0.000  0.544     0.00     0.00 -1 -9.65e-16      0.00 7.372e-01 2.627e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.383 10.268 9.841 8.871 8.224 7.657 6.948 6.454 6.301
0.00004384  1.37e+10  0.5539748669   0.553 -0.780  3.7110  4.757    1  0.000  0.544     0.00     0.00 -1 -1.08e-14      0.00 7.906e-01 2.093e-01 1.529e-05 4.129e-06 3.747e-05 -1.000 9.985e-05 6.719 7.678 7.695 6.970 6.488 6.037 5.487 5.071 4.972
0.00004384  1.37e+10  0.2534223497   0.252 -1.720  3.6356  5.055    1  0.000  0.545     0.00     0.00 -1 -3.89e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.071 11.269 10.699 9.657 8.950 8.346 7.587 7.075 6.912
0.00004384  1.37e+10  0.5971744657   0.597 -0.589  3.7338  4.690    1  0.000  0.543     0.00     0.00 -1 -1.88e-14      0.00 8.035e-01 1.964e-01 1.445e-05 3.905e-06 3.546e-05 -1.000 9.923e-05 6.243 6.941 7.077 6.441 6.009 5.600 5.106 4.724 4.643
